id,type,prix,date_debut,date_fin,statut
2571,Premium Hebdomadaire,20.06,2025-08-26,2025-09-01,ACTIVE
5287,Basique Mensuel,37.8,2024-04-09,2024-05-08,ACTIVE
5216,Premium Hebdomadaire,20.9,2026-12-08,2026-12-14,EXPIRE
2164,Basique Hebdomadaire,16.04,2023-02-18,2023-02-27,SUSPENDU
6578,Etudiant Mensuel,26.18,2024-05-27,2024-06-27,ACTIVE
8450,Basique Hebdomadaire,14.59,2026-05-08,2026-05-16,EXPIRE
381,Pro Annuel,726.48,2026-06-16,2027-06-20,ACTIVE
8509,Basique Hebdomadaire,12.91,2024-03-24,2024-04-02,ACTIVE
1293,Pro Annuel,709.98,2025-03-27,2026-04-03,SUSPENDU
1913,Basique Hebdomadaire,15.14,2024-05-03,2024-05-12,SUSPENDU
600,Premium Mensuel,73.17,2024-11-10,2024-12-15,ACTIVE
3893,Premium Hebdomadaire,18.55,2024-10-10,2024-10-16,ACTIVE
4142,Etudiant Mensuel,30.94,2025-05-18,2025-06-14,SUSPENDU
1653,Premium Mensuel,66.14,2023-09-22,2023-10-21,ACTIVE
5225,Basique Hebdomadaire,18.79,2023-06-06,2023-06-13,EXPIRE
1894,Premium Hebdomadaire,21.59,2026-06-11,2026-06-20,ACTIVE
1945,Basique Hebdomadaire,15.11,2026-04-13,2026-04-21,ACTIVE
3396,Family Mensuel,77.5,2025-10-03,2025-11-03,ACTIVE
5480,Basique Hebdomadaire,16.49,2026-06-13,2026-06-21,ACTIVE
9770,Etudiant Mensuel,27.3,2026-04-19,2026-05-24,EXPIRE
376,Etudiant Mensuel,26.61,2026-12-24,2027-01-19,EXPIRE
1967,Etudiant Mensuel,25.96,2024-09-14,2024-10-16,ACTIVE
3958,Pro Annuel,657.56,2026-01-11,2027-01-09,ACTIVE
7136,Basique Hebdomadaire,14.92,2023-08-06,2023-08-14,SUSPENDU
7479,Premium Mensuel,73.44,2023-02-19,2023-03-17,EXPIRE
4506,Basique Mensuel,38.27,2025-09-24,2025-10-21,EXPIRE
9581,Pro Annuel,702.63,2023-11-04,2024-11-04,EXPIRE
5289,Etudiant Mensuel,28.02,2026-06-26,2026-07-26,ACTIVE
1472,Family Mensuel,81.39,2023-02-26,2023-04-02,ACTIVE
3347,Family Mensuel,79.48,2026-05-08,2026-06-03,ACTIVE
6254,Family Mensuel,78.23,2024-09-07,2024-10-12,ACTIVE
2854,Pro Annuel,700.39,2026-02-03,2027-01-29,ACTIVE
8989,Pro Annuel,702.73,2026-05-14,2027-05-16,ACTIVE
9776,Etudiant Mensuel,30.85,2024-10-11,2024-11-09,ACTIVE
6460,Basique Mensuel,44.31,2024-07-18,2024-08-20,ACTIVE
4063,Basique Hebdomadaire,11.8,2024-07-05,2024-07-11,ACTIVE
5864,Premium Mensuel,66.76,2024-10-11,2024-11-11,EXPIRE
4307,Premium Mensuel,68.86,2023-10-24,2023-11-22,SUSPENDU
4878,Family Mensuel,80.77,2023-12-04,2024-01-02,EXPIRE
7250,Pro Annuel,665.34,2024-09-09,2025-09-18,ACTIVE
5274,Pro Annuel,701.25,2023-04-15,2024-04-08,EXPIRE
3991,Family Mensuel,74.65,2025-09-21,2025-10-25,EXPIRE
1050,Premium Mensuel,74.97,2023-02-23,2023-03-28,ACTIVE
6176,Basique Mensuel,39.62,2023-01-19,2023-02-21,ACTIVE
6927,Premium Hebdomadaire,18.83,2023-01-12,2023-01-19,EXPIRE
7865,Family Mensuel,84.86,2026-06-12,2026-07-15,ACTIVE
2036,Basique Hebdomadaire,18.96,2024-08-04,2024-08-12,ACTIVE
4040,Pro Annuel,656.75,2026-01-24,2027-01-20,ACTIVE
6876,Etudiant Mensuel,29.99,2025-07-25,2025-08-27,ACTIVE
9355,Premium Mensuel,66.1,2026-10-26,2026-11-22,ACTIVE
1973,Basique Hebdomadaire,15.69,2023-06-26,2023-07-05,EXPIRE
5073,Family Mensuel,86.79,2023-07-26,2023-08-28,EXPIRE
2100,Etudiant Mensuel,30.58,2023-07-05,2023-07-31,EXPIRE
1500,Premium Mensuel,66.86,2023-01-14,2023-02-11,EXPIRE
9613,Etudiant Mensuel,27.09,2023-05-16,2023-06-17,EXPIRE
653,Pro Annuel,709.51,2025-02-21,2026-03-03,ACTIVE
171,Basique Mensuel,42.49,2026-06-26,2026-07-30,ACTIVE
4086,Basique Mensuel,39.59,2023-11-05,2023-12-03,ACTIVE
243,Etudiant Mensuel,32.52,2024-07-14,2024-08-16,ACTIVE
5711,Basique Mensuel,40.25,2024-01-11,2024-02-15,ACTIVE
6973,Family Mensuel,83.43,2025-11-21,2025-12-22,ACTIVE
2757,Premium Mensuel,70.34,2026-04-08,2026-05-04,ACTIVE
6885,Family Mensuel,80.31,2026-12-08,2027-01-07,ACTIVE
5447,Family Mensuel,80.06,2023-10-20,2023-11-22,EXPIRE
2077,Basique Mensuel,41.1,2024-02-23,2024-03-24,ACTIVE
4104,Pro Annuel,701.59,2026-08-05,2027-08-03,ACTIVE
9560,Pro Annuel,709.39,2026-02-04,2027-02-14,ACTIVE
7572,Family Mensuel,82.54,2024-05-25,2024-06-29,ACTIVE
9467,Premium Mensuel,68.37,2026-01-04,2026-02-04,ACTIVE
4895,Etudiant Mensuel,26.07,2026-10-21,2026-11-16,EXPIRE
6693,Family Mensuel,79.56,2023-12-17,2024-01-15,EXPIRE
8055,Basique Hebdomadaire,12.02,2023-04-21,2023-04-27,EXPIRE
5390,Premium Mensuel,61.87,2023-01-20,2023-02-21,EXPIRE
9374,Basique Hebdomadaire,14.59,2025-12-16,2025-12-25,ACTIVE
8022,Premium Mensuel,74.27,2024-06-19,2024-07-23,ACTIVE
8605,Pro Annuel,669.09,2026-01-25,2027-01-31,SUSPENDU
4481,Premium Mensuel,67.84,2025-10-23,2025-11-20,ACTIVE
8327,Basique Hebdomadaire,13.7,2023-04-12,2023-04-20,ACTIVE
4079,Premium Hebdomadaire,21.09,2024-07-05,2024-07-13,ACTIVE
641,Etudiant Mensuel,27.39,2024-03-15,2024-04-11,EXPIRE
1271,Pro Annuel,711.95,2026-12-14,2027-12-21,ACTIVE
2779,Etudiant Mensuel,26.2,2023-01-21,2023-02-19,EXPIRE
9498,Basique Mensuel,41.3,2024-03-09,2024-04-04,ACTIVE
3862,Family Mensuel,81.07,2026-05-22,2026-06-25,ACTIVE
3481,Etudiant Mensuel,28.27,2024-01-28,2024-03-01,SUSPENDU
1535,Family Mensuel,76.85,2024-09-14,2024-10-18,ACTIVE
326,Etudiant Mensuel,24.13,2024-09-12,2024-10-14,ACTIVE
2339,Basique Hebdomadaire,13.0,2025-10-13,2025-10-19,ACTIVE
3981,Premium Mensuel,72.44,2025-04-07,2025-05-07,ACTIVE
6878,Family Mensuel,81.17,2026-12-18,2027-01-20,ACTIVE
4055,Basique Hebdomadaire,11.15,2026-03-15,2026-03-21,SUSPENDU
2238,Basique Hebdomadaire,12.27,2025-11-04,2025-11-12,EXPIRE
7107,Basique Mensuel,39.01,2024-03-25,2024-04-27,ACTIVE
9669,Basique Hebdomadaire,11.33,2023-12-06,2023-12-13,EXPIRE
4746,Family Mensuel,77.18,2026-01-04,2026-02-07,ACTIVE
865,Pro Annuel,708.89,2026-04-14,2027-04-24,EXPIRE
6204,Family Mensuel,83.35,2024-08-15,2024-09-11,SUSPENDU
5509,Basique Hebdomadaire,12.58,2026-12-20,2026-12-27,SUSPENDU
7430,Basique Hebdomadaire,10.71,2025-07-15,2025-07-21,ACTIVE
372,Basique Mensuel,43.39,2024-12-02,2025-01-06,ACTIVE
6297,Basique Mensuel,38.32,2024-05-24,2024-06-21,ACTIVE
5552,Basique Mensuel,40.72,2024-10-22,2024-11-17,ACTIVE
5724,Premium Hebdomadaire,18.9,2023-12-21,2023-12-27,ACTIVE
5900,Basique Hebdomadaire,14.18,2024-09-01,2024-09-08,ACTIVE
9288,Pro Annuel,700.7,2026-10-14,2027-10-10,SUSPENDU
7872,Premium Hebdomadaire,24.21,2023-07-11,2023-07-18,EXPIRE
2365,Pro Annuel,708.86,2025-04-17,2026-04-24,ACTIVE
3214,Pro Annuel,740.73,2026-06-01,2027-06-11,EXPIRE
912,Basique Mensuel,41.98,2025-06-01,2025-07-03,ACTIVE
9048,Pro Annuel,657.88,2025-01-05,2026-01-05,ACTIVE
9791,Premium Mensuel,71.47,2024-11-16,2024-12-14,ACTIVE
7290,Basique Hebdomadaire,13.48,2023-07-11,2023-07-17,EXPIRE
9959,Etudiant Mensuel,30.28,2023-07-09,2023-08-07,EXPIRE
6537,Premium Mensuel,68.28,2025-02-13,2025-03-15,SUSPENDU
9193,Family Mensuel,86.8,2024-07-03,2024-08-05,EXPIRE
1424,Basique Mensuel,38.48,2024-04-28,2024-05-24,EXPIRE
9808,Premium Mensuel,74.25,2026-08-20,2026-09-24,ACTIVE
480,Premium Hebdomadaire,23.01,2024-05-10,2024-05-18,ACTIVE
663,Family Mensuel,82.43,2023-02-13,2023-03-19,EXPIRE
4477,Family Mensuel,79.16,2025-12-19,2026-01-15,ACTIVE
8983,Basique Mensuel,39.81,2026-08-05,2026-09-01,ACTIVE
8078,Family Mensuel,82.04,2025-08-24,2025-09-25,ACTIVE
2989,Premium Hebdomadaire,17.96,2025-11-11,2025-11-18,ACTIVE
1120,Premium Mensuel,74.68,2026-06-16,2026-07-12,ACTIVE
2777,Etudiant Mensuel,27.53,2023-04-15,2023-05-13,EXPIRE
9836,Premium Hebdomadaire,22.89,2025-11-10,2025-11-18,ACTIVE
5004,Pro Annuel,699.4,2024-11-07,2025-11-05,ACTIVE
6650,Basique Hebdomadaire,14.35,2025-11-25,2025-12-04,EXPIRE
7255,Pro Annuel,711.28,2026-04-23,2027-05-02,ACTIVE
4428,Pro Annuel,698.47,2024-12-22,2025-12-17,ACTIVE
7432,Etudiant Mensuel,26.25,2026-09-02,2026-10-05,EXPIRE
3982,Premium Mensuel,75.44,2025-08-10,2025-09-12,SUSPENDU
6352,Etudiant Mensuel,26.12,2026-12-23,2027-01-24,ACTIVE
2894,Etudiant Mensuel,28.38,2025-03-26,2025-04-22,SUSPENDU
2670,Basique Mensuel,41.12,2024-03-10,2024-04-07,SUSPENDU
3978,Basique Hebdomadaire,16.6,2024-03-04,2024-03-12,SUSPENDU
5260,Basique Hebdomadaire,16.63,2023-08-23,2023-08-30,EXPIRE
280,Pro Annuel,657.3,2026-09-12,2027-09-05,ACTIVE
6731,Basique Mensuel,43.12,2026-01-16,2026-02-18,ACTIVE
6105,Basique Hebdomadaire,12.38,2024-10-26,2024-11-04,SUSPENDU
7021,Family Mensuel,89.38,2026-06-13,2026-07-18,ACTIVE
1695,Pro Annuel,710.22,2025-08-13,2026-08-19,SUSPENDU
8913,Etudiant Mensuel,27.59,2025-10-15,2025-11-13,ACTIVE
3480,Family Mensuel,84.99,2023-02-04,2023-03-11,EXPIRE
4417,Etudiant Mensuel,30.96,2023-11-19,2023-12-23,SUSPENDU
7593,Basique Mensuel,36.23,2023-01-07,2023-02-06,EXPIRE
6283,Premium Hebdomadaire,22.45,2024-06-25,2024-07-02,ACTIVE
5604,Pro Annuel,701.74,2024-05-07,2025-05-05,ACTIVE
8620,Premium Hebdomadaire,23.64,2025-07-05,2025-07-12,ACTIVE
7781,Basique Mensuel,41.79,2024-11-06,2024-12-09,SUSPENDU
4297,Pro Annuel,656.09,2025-01-15,2026-01-08,ACTIVE
4594,Premium Hebdomadaire,16.08,2026-11-24,2026-12-01,SUSPENDU
4845,Basique Mensuel,44.59,2023-03-10,2023-04-12,ACTIVE
2210,Basique Hebdomadaire,13.21,2024-09-24,2024-10-02,SUSPENDU
7606,Premium Mensuel,71.47,2026-06-05,2026-07-05,EXPIRE
5502,Basique Hebdomadaire,13.95,2026-12-26,2027-01-02,SUSPENDU
185,Pro Annuel,657.59,2025-01-02,2026-01-05,EXPIRE
4801,Etudiant Mensuel,31.4,2026-03-25,2026-04-29,ACTIVE
4846,Premium Mensuel,66.75,2024-09-18,2024-10-15,ACTIVE
2351,Basique Hebdomadaire,14.9,2023-04-20,2023-04-27,ACTIVE
554,Premium Hebdomadaire,21.25,2026-06-24,2026-07-01,ACTIVE
1398,Premium Hebdomadaire,18.24,2026-03-14,2026-03-21,ACTIVE
1385,Family Mensuel,76.53,2024-01-13,2024-02-11,ACTIVE
9183,Pro Annuel,699.6,2024-05-22,2025-05-22,ACTIVE
9818,Family Mensuel,75.19,2024-09-01,2024-09-29,ACTIVE
298,Basique Hebdomadaire,13.54,2026-10-01,2026-10-07,ACTIVE
444,Family Mensuel,79.83,2024-12-05,2024-12-31,ACTIVE
7339,Basique Hebdomadaire,14.02,2023-02-17,2023-02-26,EXPIRE
2078,Pro Annuel,730.16,2024-07-19,2025-07-14,ACTIVE
7816,Basique Hebdomadaire,14.78,2023-06-12,2023-06-20,EXPIRE
2230,Premium Hebdomadaire,20.6,2023-09-28,2023-10-05,EXPIRE
2843,Basique Hebdomadaire,16.65,2025-12-19,2025-12-28,EXPIRE
2538,Etudiant Mensuel,29.64,2024-03-27,2024-04-25,EXPIRE
8146,Basique Mensuel,42.44,2023-04-16,2023-05-19,ACTIVE
9537,Basique Hebdomadaire,10.77,2023-01-15,2023-01-21,SUSPENDU
6444,Basique Mensuel,44.11,2024-10-26,2024-11-30,ACTIVE
3368,Premium Mensuel,73.11,2024-07-02,2024-07-30,EXPIRE
4487,Premium Mensuel,70.75,2026-10-14,2026-11-15,ACTIVE
2579,Family Mensuel,80.5,2024-03-11,2024-04-06,ACTIVE
1132,Pro Annuel,700.75,2024-03-01,2025-02-24,ACTIVE
4819,Family Mensuel,81.12,2024-12-19,2025-01-16,ACTIVE
321,Family Mensuel,80.16,2023-02-22,2023-03-26,EXPIRE
1372,Basique Hebdomadaire,17.07,2026-11-08,2026-11-16,SUSPENDU
4043,Premium Hebdomadaire,15.88,2026-01-19,2026-01-25,EXPIRE
9126,Premium Mensuel,70.11,2026-10-24,2026-11-19,ACTIVE
5146,Basique Mensuel,40.31,2023-09-26,2023-10-29,EXPIRE
908,Basique Hebdomadaire,15.33,2024-11-17,2024-11-25,EXPIRE
9427,Basique Mensuel,39.83,2024-06-11,2024-07-07,SUSPENDU
3951,Premium Mensuel,69.22,2023-09-26,2023-10-31,EXPIRE
6146,Basique Hebdomadaire,12.59,2025-02-05,2025-02-12,SUSPENDU
8887,Basique Mensuel,40.6,2024-05-01,2024-05-31,SUSPENDU
6696,Etudiant Mensuel,26.05,2023-03-24,2023-04-19,EXPIRE
4978,Premium Hebdomadaire,20.2,2026-11-08,2026-11-15,EXPIRE
6093,Etudiant Mensuel,27.7,2025-03-16,2025-04-13,ACTIVE
8409,Premium Hebdomadaire,19.86,2026-12-28,2027-01-06,ACTIVE
927,Basique Mensuel,41.48,2026-08-28,2026-10-01,SUSPENDU
6144,Basique Mensuel,45.32,2024-06-16,2024-07-21,ACTIVE
16,Premium Mensuel,71.78,2025-07-09,2025-08-05,ACTIVE
144,Basique Mensuel,42.82,2026-05-19,2026-06-23,ACTIVE
2364,Etudiant Mensuel,29.99,2026-11-03,2026-12-01,ACTIVE
130,Premium Mensuel,69.08,2023-05-08,2023-06-09,ACTIVE
1162,Etudiant Mensuel,30.43,2024-09-11,2024-10-09,ACTIVE
7552,Basique Hebdomadaire,17.44,2024-03-17,2024-03-25,ACTIVE
6130,Pro Annuel,697.37,2023-08-04,2024-08-05,EXPIRE
4666,Basique Hebdomadaire,12.71,2026-05-17,2026-05-24,ACTIVE
5661,Etudiant Mensuel,30.39,2023-04-09,2023-05-13,ACTIVE
6461,Basique Hebdomadaire,13.3,2026-05-01,2026-05-10,ACTIVE
1877,Pro Annuel,656.98,2023-01-26,2024-01-22,EXPIRE
2489,Basique Hebdomadaire,13.26,2025-01-20,2025-01-29,ACTIVE
5328,Etudiant Mensuel,28.38,2023-11-05,2023-12-04,EXPIRE
9362,Pro Annuel,702.53,2025-03-12,2026-03-05,ACTIVE
1183,Pro Annuel,729.64,2023-06-18,2024-06-20,EXPIRE
6136,Pro Annuel,725.92,2025-06-05,2026-05-30,EXPIRE
6378,Premium Hebdomadaire,21.91,2025-06-19,2025-06-28,ACTIVE
1171,Premium Mensuel,74.16,2026-07-11,2026-08-06,ACTIVE
2183,Premium Hebdomadaire,21.46,2023-06-20,2023-06-28,EXPIRE
3372,Premium Hebdomadaire,16.64,2024-01-04,2024-01-10,ACTIVE
8041,Premium Hebdomadaire,20.63,2025-08-15,2025-08-24,ACTIVE
1860,Premium Hebdomadaire,19.26,2024-01-18,2024-01-25,ACTIVE
4861,Premium Mensuel,74.43,2023-06-04,2023-07-09,SUSPENDU
9256,Premium Hebdomadaire,20.13,2026-02-04,2026-02-12,ACTIVE
8346,Basique Hebdomadaire,14.59,2023-03-28,2023-04-06,EXPIRE
7348,Premium Hebdomadaire,18.67,2026-08-24,2026-09-02,ACTIVE
4865,Basique Hebdomadaire,13.85,2026-03-25,2026-04-02,ACTIVE
9887,Premium Mensuel,69.74,2023-04-09,2023-05-09,SUSPENDU
6389,Etudiant Mensuel,32.01,2025-05-09,2025-06-13,SUSPENDU
3122,Premium Mensuel,68.89,2024-10-15,2024-11-11,ACTIVE
388,Premium Mensuel,69.17,2024-01-18,2024-02-15,ACTIVE
7786,Basique Mensuel,40.1,2024-04-11,2024-05-10,SUSPENDU
1033,Etudiant Mensuel,28.71,2024-10-08,2024-11-06,EXPIRE
7853,Premium Mensuel,75.94,2025-06-19,2025-07-22,ACTIVE
5419,Etudiant Mensuel,26.96,2026-12-13,2027-01-13,ACTIVE
932,Basique Mensuel,40.98,2023-01-17,2023-02-14,EXPIRE
4020,Premium Hebdomadaire,19.83,2025-03-04,2025-03-10,ACTIVE
692,Family Mensuel,82.08,2025-05-21,2025-06-20,ACTIVE
5299,Premium Hebdomadaire,22.24,2025-05-24,2025-06-02,EXPIRE
6659,Family Mensuel,79.79,2025-03-02,2025-03-31,ACTIVE
830,Etudiant Mensuel,31.1,2023-07-12,2023-08-15,EXPIRE
3499,Premium Hebdomadaire,20.66,2023-03-05,2023-03-13,EXPIRE
2082,Basique Hebdomadaire,14.07,2024-05-10,2024-05-16,ACTIVE
9441,Family Mensuel,79.33,2023-05-05,2023-06-09,EXPIRE
45,Etudiant Mensuel,25.33,2023-02-25,2023-03-26,EXPIRE
3940,Pro Annuel,736.6,2023-06-19,2024-06-24,EXPIRE
5258,Family Mensuel,84.36,2023-07-13,2023-08-16,EXPIRE
8438,Etudiant Mensuel,29.46,2023-07-13,2023-08-13,ACTIVE
4320,Basique Hebdomadaire,12.38,2025-10-26,2025-11-01,ACTIVE
2966,Basique Mensuel,39.52,2026-12-13,2027-01-08,SUSPENDU
3970,Basique Mensuel,42.31,2024-08-18,2024-09-17,ACTIVE
1188,Premium Mensuel,72.09,2025-08-18,2025-09-20,SUSPENDU
285,Premium Mensuel,76.63,2026-06-22,2026-07-21,SUSPENDU
8874,Family Mensuel,81.95,2026-04-26,2026-05-30,ACTIVE
4160,Premium Hebdomadaire,20.94,2024-06-15,2024-06-21,ACTIVE
3093,Premium Hebdomadaire,19.82,2024-04-12,2024-04-18,ACTIVE
4557,Premium Hebdomadaire,19.18,2025-03-04,2025-03-13,ACTIVE
4585,Pro Annuel,657.65,2024-01-19,2025-01-14,ACTIVE
4324,Etudiant Mensuel,26.05,2026-05-13,2026-06-09,SUSPENDU
5505,Basique Hebdomadaire,12.12,2023-02-15,2023-02-21,EXPIRE
7075,Basique Mensuel,41.31,2026-12-17,2027-01-15,ACTIVE
3365,Basique Hebdomadaire,11.71,2025-11-28,2025-12-05,ACTIVE
8026,Premium Hebdomadaire,20.74,2025-03-01,2025-03-10,ACTIVE
3196,Premium Hebdomadaire,16.61,2024-11-12,2024-11-18,ACTIVE
8811,Etudiant Mensuel,29.07,2025-01-08,2025-02-11,SUSPENDU
970,Premium Mensuel,67.41,2024-02-16,2024-03-16,ACTIVE
3735,Pro Annuel,711.42,2025-12-06,2026-12-12,SUSPENDU
926,Family Mensuel,72.45,2024-01-02,2024-02-02,SUSPENDU
9497,Family Mensuel,82.23,2026-02-04,2026-03-03,SUSPENDU
6452,Pro Annuel,711.74,2026-11-03,2027-11-12,ACTIVE
8798,Family Mensuel,81.61,2026-05-03,2026-06-04,ACTIVE
2852,Basique Hebdomadaire,15.49,2023-12-17,2023-12-25,ACTIVE
5181,Pro Annuel,700.38,2024-08-06,2025-08-01,ACTIVE
6724,Premium Mensuel,68.0,2025-10-01,2025-11-04,ACTIVE
9323,Basique Hebdomadaire,14.16,2026-05-10,2026-05-18,SUSPENDU
7811,Premium Mensuel,66.83,2026-09-15,2026-10-11,SUSPENDU
4472,Family Mensuel,82.3,2025-10-27,2025-11-25,ACTIVE
5169,Basique Hebdomadaire,12.13,2023-06-15,2023-06-22,ACTIVE
4349,Basique Mensuel,38.3,2023-02-18,2023-03-18,EXPIRE
7904,Basique Hebdomadaire,11.88,2026-03-07,2026-03-16,ACTIVE
3627,Pro Annuel,656.49,2025-01-15,2026-01-17,ACTIVE
1790,Basique Mensuel,44.0,2023-06-11,2023-07-11,EXPIRE
8294,Basique Mensuel,46.43,2023-02-19,2023-03-24,ACTIVE
2060,Premium Hebdomadaire,21.34,2023-02-10,2023-02-18,EXPIRE
4014,Basique Hebdomadaire,14.35,2024-10-26,2024-11-04,ACTIVE
1903,Premium Hebdomadaire,22.1,2023-12-23,2023-12-30,EXPIRE
5574,Pro Annuel,657.32,2026-01-11,2027-01-06,SUSPENDU
6926,Basique Hebdomadaire,11.61,2023-04-24,2023-05-03,ACTIVE
76,Basique Mensuel,43.97,2023-05-12,2023-06-15,EXPIRE
2346,Etudiant Mensuel,28.29,2025-01-16,2025-02-13,ACTIVE
5485,Premium Hebdomadaire,15.7,2023-10-09,2023-10-15,EXPIRE
431,Family Mensuel,77.86,2026-04-28,2026-05-27,ACTIVE
4587,Family Mensuel,77.03,2024-09-09,2024-10-09,ACTIVE
8100,Premium Mensuel,66.09,2024-09-28,2024-10-29,SUSPENDU
8458,Basique Mensuel,37.63,2024-09-24,2024-10-22,EXPIRE
8157,Pro Annuel,700.32,2023-04-11,2024-04-13,EXPIRE
7894,Etudiant Mensuel,26.99,2025-01-25,2025-02-27,EXPIRE
1554,Etudiant Mensuel,26.5,2024-02-19,2024-03-18,EXPIRE
241,Basique Mensuel,40.16,2025-06-12,2025-07-08,ACTIVE
784,Premium Mensuel,71.09,2026-05-18,2026-06-17,ACTIVE
3067,Pro Annuel,713.15,2023-12-01,2024-12-06,EXPIRE
978,Premium Hebdomadaire,14.43,2024-09-22,2024-09-29,ACTIVE
2942,Basique Hebdomadaire,13.67,2026-06-07,2026-06-16,ACTIVE
5378,Family Mensuel,79.14,2023-07-15,2023-08-15,ACTIVE
4731,Premium Hebdomadaire,17.65,2024-09-13,2024-09-21,EXPIRE
1621,Premium Hebdomadaire,21.19,2026-04-17,2026-04-26,EXPIRE
2147,Premium Hebdomadaire,17.11,2026-03-10,2026-03-16,ACTIVE
1802,Basique Hebdomadaire,12.88,2025-02-21,2025-02-27,ACTIVE
2096,Premium Mensuel,72.35,2024-10-04,2024-11-07,ACTIVE
6075,Pro Annuel,713.06,2026-02-18,2027-02-24,ACTIVE
5246,Family Mensuel,82.47,2025-02-27,2025-04-03,EXPIRE
1358,Premium Mensuel,73.49,2024-07-09,2024-08-08,ACTIVE
8064,Pro Annuel,711.78,2023-02-09,2024-02-17,EXPIRE
6051,Premium Hebdomadaire,24.27,2023-06-28,2023-07-06,EXPIRE
8369,Basique Mensuel,42.92,2023-03-21,2023-04-21,EXPIRE
6018,Basique Hebdomadaire,14.34,2025-12-15,2025-12-24,ACTIVE
9932,Basique Hebdomadaire,11.99,2026-06-28,2026-07-04,SUSPENDU
8770,Premium Mensuel,73.89,2024-04-24,2024-05-27,ACTIVE
7504,Family Mensuel,82.67,2025-11-26,2025-12-30,ACTIVE
1610,Etudiant Mensuel,30.04,2023-08-17,2023-09-21,EXPIRE
3097,Pro Annuel,701.87,2023-08-27,2024-08-25,ACTIVE
9772,Pro Annuel,700.5,2025-10-05,2026-09-29,ACTIVE
2416,Etudiant Mensuel,28.48,2023-08-16,2023-09-11,EXPIRE
2018,Basique Hebdomadaire,10.38,2025-03-27,2025-04-05,ACTIVE
6019,Premium Hebdomadaire,20.52,2025-07-03,2025-07-09,ACTIVE
4126,Etudiant Mensuel,28.52,2023-10-02,2023-11-04,EXPIRE
9803,Premium Hebdomadaire,24.94,2026-07-28,2026-08-04,EXPIRE
3247,Premium Hebdomadaire,21.78,2026-04-22,2026-04-30,EXPIRE
125,Etudiant Mensuel,32.67,2026-06-01,2026-07-04,SUSPENDU
6426,Basique Mensuel,45.01,2024-07-12,2024-08-14,ACTIVE
5309,Basique Mensuel,38.62,2026-10-17,2026-11-17,ACTIVE
7464,Basique Hebdomadaire,10.92,2024-12-22,2024-12-28,EXPIRE
9158,Premium Mensuel,66.82,2026-01-25,2026-02-25,ACTIVE
3342,Pro Annuel,727.55,2026-06-22,2027-06-17,ACTIVE
599,Premium Hebdomadaire,20.19,2026-05-15,2026-05-23,SUSPENDU
2124,Basique Mensuel,39.52,2026-10-18,2026-11-14,ACTIVE
9499,Pro Annuel,710.11,2025-03-22,2026-03-28,EXPIRE
7686,Etudiant Mensuel,29.61,2026-12-12,2027-01-08,SUSPENDU
7050,Premium Mensuel,70.41,2025-12-09,2026-01-12,ACTIVE
9662,Basique Hebdomadaire,13.5,2023-11-03,2023-11-09,EXPIRE
2198,Premium Mensuel,75.32,2023-07-14,2023-08-17,SUSPENDU
4052,Premium Hebdomadaire,21.32,2026-10-06,2026-10-14,ACTIVE
6055,Etudiant Mensuel,28.6,2025-08-10,2025-09-11,ACTIVE
3363,Family Mensuel,71.96,2023-01-25,2023-02-22,ACTIVE
6852,Premium Mensuel,68.63,2024-11-06,2024-12-05,ACTIVE
726,Basique Mensuel,39.66,2026-05-06,2026-06-01,ACTIVE
4935,Basique Mensuel,39.16,2024-11-20,2024-12-17,SUSPENDU
979,Premium Hebdomadaire,18.14,2026-12-04,2026-12-12,EXPIRE
809,Family Mensuel,82.25,2025-11-05,2025-12-05,EXPIRE
9604,Etudiant Mensuel,27.31,2024-04-17,2024-05-16,ACTIVE
1476,Basique Mensuel,41.16,2025-03-04,2025-04-02,ACTIVE
5936,Basique Hebdomadaire,14.79,2024-08-19,2024-08-27,ACTIVE
9037,Premium Mensuel,72.55,2023-11-25,2023-12-30,ACTIVE
7336,Etudiant Mensuel,29.65,2025-07-03,2025-08-02,ACTIVE
3963,Premium Hebdomadaire,21.88,2023-06-16,2023-06-24,ACTIVE
6423,Premium Hebdomadaire,22.33,2023-02-14,2023-02-21,EXPIRE
4906,Premium Hebdomadaire,21.66,2024-05-17,2024-05-23,EXPIRE
1236,Family Mensuel,85.44,2024-11-03,2024-12-08,SUSPENDU
1226,Etudiant Mensuel,27.76,2024-10-01,2024-11-02,SUSPENDU
8050,Premium Mensuel,72.64,2024-08-03,2024-09-05,SUSPENDU
9279,Basique Hebdomadaire,12.16,2026-08-20,2026-08-27,EXPIRE
8672,Pro Annuel,740.81,2024-06-19,2025-06-25,ACTIVE
5230,Basique Hebdomadaire,15.71,2024-02-06,2024-02-15,SUSPENDU
6951,Premium Mensuel,67.59,2024-02-01,2024-03-02,ACTIVE
3218,Premium Hebdomadaire,18.85,2023-09-16,2023-09-25,EXPIRE
288,Etudiant Mensuel,29.05,2026-08-25,2026-09-24,EXPIRE
5024,Basique Hebdomadaire,10.11,2026-04-01,2026-04-07,ACTIVE
2967,Basique Mensuel,40.62,2025-02-27,2025-03-27,ACTIVE
3165,Basique Hebdomadaire,10.13,2023-09-02,2023-09-09,EXPIRE
6004,Premium Hebdomadaire,19.0,2026-11-24,2026-11-30,EXPIRE
